3.758118	4.448059
3.744934	4.502991
3.939392	4.263489
3.565857	4.641418
3.942688	4.281067
3.737244	4.283264
3.859192	4.588684
3.718567	4.456848
3.994324	4.396423
3.888855	4.389832
3.434021	4.240417
3.559265	4.187683
3.825134	4.209656
3.840515	4.368958
3.849304	4.466736
3.871277	4.445862
3.597717	4.398621
3.710876	4.459045
3.763611	4.414001
3.671326	3.975647
3.785583	4.288757
3.219788	4.26239
3.684509	4.489807
3.778992	4.201965
3.763611	4.524963
3.840515	4.13385
3.630676	4.668884
3.727356	4.251404
3.621887	4.908386
3.644958	4.797424
3.454895	4.331604
3.69989	4.284363
3.398865	4.488708
3.789978	4.122864
3.581238	4.288757
3.508728	4.221741
3.356018	4.43158
3.601013	4.496399
3.976746	4.61615
4.087708	4.666687
3.776794	4.423889
3.858093	4.320618
3.527405	4.270081
3.726257	4.457947
3.836121	4.221741
3.904236	4.542542
3.513123	4.571106
3.833923	4.642517
3.659241	4.780945
3.985535	4.304138
3.683411	4.036072
3.904236	4.409607
3.576843	4.382141
4.032776	4.346985
3.594421	4.152527
3.524109	4.409607
3.899841	4.564514
3.818542	4.112976
3.787781	4.307434
3.903137	4.570007
3.659241	4.093201
3.441711	4.684265
3.220886	4.753479
3.819641	4.634827
3.45929	4.084412
3.747131	4.43927
3.885559	4.406311
3.803162	4.476624
4.056946	4.30304
3.686707	4.23822
3.815247	4.488708
3.829529	4.253601
3.516418	4.074524
3.798767	4.173401
3.401062	4.178894
3.713074	4.197571
3.396667	4.277771
3.911926	4.427185
3.624084	4.400818
3.770203	4.241516
3.788879	4.351379
3.764709	4.381042
3.681213	4.467834
3.761414	4.427185
3.560364	4.099792
3.832825	4.176697
3.994324	4.466736
3.728455	4.10199
3.660339	3.995422
3.871277	4.295349
3.616394	4.273376
3.854797	4.339294
3.647156	4.428284
3.985535	4.394226
3.800964	4.385437
3.658142	4.400818
3.657043	4.1745
3.549377	4.564514
3.570251	4.492004
3.703186	4.13385
3.608704	4.026184
3.880066	4.643616
3.803162	4.433777
3.803162	4.256897
3.733948	4.106384
3.730652	4.259094
3.204407	4.411804
3.797668	4.483215
3.419739	4.353577
3.827332	4.403015
3.632874	4.281067
3.513123	4.075623
3.90863	4.346985
3.331848	4.465637
3.942688	4.501892
3.397766	4.159119
3.590027	4.154724
3.927307	4.192078
3.705383	4.337097
3.648254	4.218445
