3.84491	4.652405
3.920715	4.631531
3.864685	4.682068
3.765808	4.708435
3.850403	4.693054
3.967957	4.653503
3.735046	4.72052
3.941589	4.666687
3.873474	4.691956
3.906433	4.687561
3.805359	4.721619
3.960266	4.677673
3.962463	4.683167
3.906433	4.705139
3.92511	4.700745
4.007507	4.666687
3.885559	4.717224
3.962463	4.689758
3.903137	4.71283
3.942688	4.699646
3.669128	4.757874
3.911926	4.71283
3.966858	4.691956
3.836121	4.740295
3.983337	4.689758
3.911926	4.719421
3.859192	4.735901
3.822937	4.747986
3.95697	4.706238
3.833923	4.746887
3.903137	4.727112
3.775696	4.758972
3.695496	4.771057
3.805359	4.756775
4.006409	4.68866
3.88446	4.738098
3.679016	4.775452
3.936096	4.723816
3.865784	4.746887
3.895447	4.738098
3.670227	4.777649
3.90863	4.734802
3.980042	4.709534
3.695496	4.779846
3.808655	4.767761
3.952576	4.72821
3.963562	4.724915
3.875671	4.755676
3.951477	4.730408
3.937195	4.737
3.822937	4.773254
3.924011	4.74469
3.896545	4.754578
3.89325	4.755676
3.90863	4.751282
3.933899	4.743591
3.881165	4.761169
3.991028	4.72052
3.846008	4.771057
3.951477	4.738098
3.686707	4.795227
3.877869	4.763367
3.963562	4.733704
3.906433	4.755676
3.891052	4.761169
3.962463	4.735901
3.992126	4.723816
3.933899	4.749084
3.843811	4.77655
3.831726	4.779846
3.914124	4.756775
3.819641	4.783142
3.972351	4.735901
3.886658	4.766663
3.9328	4.75238
4.047058	4.704041
3.782288	4.794128
4.016296	4.72052
3.778992	4.796326
3.998718	4.731506
3.963562	4.746887
3.851501	4.786438
3.917419	4.76886
3.704285	4.812805
3.963562	4.755676
3.921814	4.771057
3.995422	4.742493
3.832825	4.796326
3.9328	4.767761
3.855896	4.791931
3.933899	4.76886
4.02179	4.732605
3.750427	4.812805
4.03717	4.72821
4.00531	4.743591
3.875671	4.791931
4.000916	4.746887
3.929504	4.775452
3.788879	4.811707
4.02179	4.740295
3.920715	4.782043
3.910828	4.785339
3.89325	4.791931
3.889954	4.79303
4.026184	4.742493
3.881165	4.797424
3.922913	4.785339
3.976746	4.766663
3.860291	4.805115
3.952576	4.77655
3.97345	4.76886
3.875671	4.801819
3.816345	4.816101
3.90094	4.795227
3.894348	4.797424
3.937195	4.784241
3.889954	4.799622
3.929504	4.787537
3.913025	4.79303
3.777893	4.82489
3.829529	4.8172
3.882263	4.805115
3.911926	4.796326
3.898743	4.80072
3.951477	4.783142
3.856995	4.812805
3.887756	4.805115
3.885559	4.807312
3.95697	4.784241
3.933899	4.79303
3.950378	4.787537
3.960266	4.784241
3.880066	4.810608
3.914124	4.80072
4.026184	4.756775
3.853699	4.818298
3.807556	4.828186
3.931702	4.796326
4.039368	4.75238
3.778992	4.834778
3.916321	4.802917
3.827332	4.828186
3.827332	4.829285
3.877869	4.8172
3.95697	4.791931
3.965759	4.788635
3.878967	4.8172
3.870178	4.820496
3.942688	4.798523
3.88446	4.8172
4.091003	4.731506
3.78009	4.840271
3.986633	4.783142
3.964661	4.791931
3.931702	4.804016
3.904236	4.812805
3.892151	4.8172
3.944885	4.80072
3.964661	4.794128
4.000916	4.779846
3.922913	4.809509
3.939392	4.804016
3.895447	4.818298
3.933899	4.806213
3.943787	4.802917
3.907532	4.815002
3.971252	4.79303
3.941589	4.804016
3.905334	4.816101
3.849304	4.832581
4.003113	4.782043
3.846008	4.833679
3.915222	4.815002
3.871277	4.828186
3.943787	4.806213
3.977844	4.794128
3.883362	4.825989
3.978943	4.794128
3.965759	4.799622
3.885559	4.825989
3.886658	4.825989
3.937195	4.810608
3.90094	4.822693
3.815247	4.843567
3.939392	4.810608
3.821838	4.842468
3.940491	4.810608
3.875671	4.830383
3.962463	4.802917
3.88446	4.828186
3.830627	4.84137
3.875671	4.831482
3.910828	4.821594
3.934998	4.813904
3.938293	4.812805
3.951477	4.808411
3.776794	4.853455
3.866882	4.835876
3.947083	4.811707
3.903137	4.825989
3.896545	4.828186
3.944885	4.812805
4.007507	4.788635
3.847107	4.842468
3.793274	4.853455
3.859192	4.840271
3.897644	4.830383
3.930603	4.820496
3.947083	4.815002
3.975647	4.805115
4.043762	4.775452
3.953674	4.813904
3.867981	4.840271
3.897644	4.832581
3.826233	4.850159
3.984436	4.802917
3.870178	4.840271
3.856995	4.843567
4.055847	4.771057
3.921814	4.825989
3.915222	4.828186
3.836121	4.84906
3.791077	4.857849
3.777893	4.860046
3.960266	4.813904
3.930603	4.82489
3.924011	4.827087
3.919617	4.829285
3.930603	4.825989
3.938293	4.823792
3.975647	4.810608
3.929504	4.827087
3.971252	4.812805
3.950378	4.820496
3.895447	4.838074
3.941589	4.823792
3.999817	4.801819
3.962463	4.8172
3.892151	4.840271
3.904236	4.836975
3.902039	4.838074
3.821838	4.857849
3.98114	4.811707
3.984436	4.810608
3.943787	4.825989
3.970154	4.8172
3.89325	4.842468
3.727356	4.87323
3.733948	4.87323
3.926208	4.833679
3.916321	4.836975
3.950378	4.825989
3.750427	4.872131
4.022888	4.797424
3.90094	4.842468
3.829529	4.860046
3.940491	4.830383
3.947083	4.828186
3.899841	4.843567
4.003113	4.807312
3.982239	4.816101
4.011902	4.804016
3.860291	4.854553
3.821838	4.863342
3.873474	4.852356
3.950378	4.829285
3.931702	4.835876
3.90094	4.845764
3.883362	4.851257
3.978943	4.820496
3.866882	4.85675
3.97345	4.823792
4.002014	4.812805
3.994324	4.816101
3.941589	4.836975
4.002014	4.815002
3.983337	4.822693
3.862488	4.861145
3.867981	4.861145
3.777893	4.878723
3.916321	4.847961
3.944885	4.839172
3.958069	4.834778
4.031677	4.805115
4.004211	4.8172
3.793274	4.877625
3.894348	4.855652
3.960266	4.834778
3.891052	4.85675
3.92511	4.846863
3.993225	4.822693
3.833923	4.871033
3.974548	4.830383
3.975647	4.830383
3.895447	4.85675
3.964661	4.834778
3.947083	4.84137
4.038269	4.805115
3.906433	4.854553
3.82843	4.874329
3.916321	4.852356
3.930603	4.847961
3.909729	4.854553
3.864685	4.866638
3.827332	4.875427
4.022888	4.813904
3.897644	4.858948
3.969055	4.835876
4.056946	4.798523
3.87677	4.86554
3.72406	4.891907
3.904236	4.858948
3.862488	4.869934
3.90863	4.857849
3.920715	4.854553
3.966858	4.839172
3.782288	4.886414
4.00531	4.82489
3.810852	4.882019
4.016296	4.820496
3.882263	4.866638
3.962463	4.842468
3.922913	4.855652
3.90863	4.860046
3.927307	4.854553
3.895447	4.864441
3.826233	4.88092
3.862488	4.87323
3.950378	4.847961
3.885559	4.867737
3.84491	4.877625
3.835022	4.879822
3.928406	4.855652
3.92511	4.85675
3.855896	4.875427
3.883362	4.868835
3.950378	4.84906
4.016296	4.823792
3.960266	4.845764
3.917419	4.860046
3.954773	4.847961
4.009705	4.827087
3.846008	4.878723
3.922913	4.858948
3.924011	4.858948
3.889954	4.868835
3.873474	4.87323
3.980042	4.840271
3.862488	4.876526
3.92511	4.860046
3.910828	4.864441
3.883362	4.872131
3.883362	4.872131
3.929504	4.858948
3.880066	4.87323
3.986633	4.839172
3.905334	4.866638
3.966858	4.846863
3.829529	4.885315
3.971252	4.845764
3.953674	4.852356
3.832825	4.885315
3.805359	4.890808
3.928406	4.861145
3.991028	4.839172
3.899841	4.869934
3.944885	4.85675
3.920715	4.864441
3.877869	4.876526
3.830627	4.887512
3.832825	4.887512
3.966858	4.850159
3.941589	4.858948
3.928406	4.863342
3.999817	4.838074
3.846008	4.885315
3.795471	4.895203
3.930603	4.863342
3.917419	4.867737
3.992126	4.842468
4.014099	4.833679
3.995422	4.84137
3.919617	4.867737
3.90863	4.871033
3.924011	4.866638
3.947083	4.860046
3.920715	4.868835
3.898743	4.875427
3.980042	4.84906
3.846008	4.888611
3.933899	4.86554
3.980042	4.850159
3.971252	4.853455
4.003113	4.84137
3.929504	4.867737
3.90094	4.876526
3.888855	4.879822
3.802063	4.898499
3.913025	4.87323
4.040466	4.825989
3.872375	4.884216
3.816345	4.896301
3.962463	4.857849
3.977844	4.853455
3.813049	4.898499
3.937195	4.867737
3.993225	4.847961
3.934998	4.868835
3.950378	4.864441
3.897644	4.88092
3.961365	4.861145
3.906433	4.878723
3.977844	4.855652
3.940491	4.868835
3.896545	4.882019
3.938293	4.869934
3.943787	4.868835
3.90863	4.879822
3.954773	4.86554
3.929504	4.874329
3.927307	4.875427
3.924011	4.876526
3.914124	4.879822
3.882263	4.888611
3.882263	4.888611
3.926208	4.876526
3.998718	4.851257
3.883362	4.888611
3.911926	4.88092
3.954773	4.867737
3.974548	4.861145
3.898743	4.885315
3.962463	4.86554
3.926208	4.877625
3.919617	4.879822
3.88446	4.889709
3.909729	4.883118
3.906433	4.884216
3.907532	4.884216
3.972351	4.864441
3.846008	4.900696
3.996521	4.855652
4.03717	4.839172
3.952576	4.872131
3.959167	4.869934
3.894348	4.889709
4.028381	4.843567
3.996521	4.85675
3.976746	4.864441
3.847107	4.901794
4.011902	4.851257
3.873474	4.896301
3.904236	4.888611
3.962463	4.871033
3.865784	4.899597
4.027283	4.846863
3.918518	4.886414
3.889954	4.895203
3.810852	4.912781
3.952576	4.877625
3.920715	4.888611
3.89325	4.896301
3.931702	4.885315
3.764709	4.92157
3.938293	4.884216
3.955872	4.878723
3.978943	4.871033
3.833923	4.911682
3.919617	4.890808
3.835022	4.911682
3.945984	4.883118
3.881165	4.901794
3.929504	4.888611
4.016296	4.857849
4.02948	4.852356
3.927307	4.889709
3.913025	4.894104
4.055847	4.84137
4.019592	4.857849
3.916321	4.894104
3.913025	4.895203
3.875671	4.90509
3.921814	4.893005
3.903137	4.898499
3.967957	4.878723
4.018494	4.860046
3.966858	4.879822
3.877869	4.906189
4.044861	4.84906
3.971252	4.878723
3.969055	4.879822
3.937195	4.890808
3.892151	4.903992
3.966858	4.882019
3.720764	4.933655
3.920715	4.8974
4.033875	4.85675
3.980042	4.878723
3.887756	4.907288
3.90094	4.90509
3.830627	4.92157
3.953674	4.889709
3.943787	4.893005
3.821838	4.923767
3.927307	4.898499
3.883362	4.910583
3.916321	4.901794
3.830627	4.922668
3.978943	4.882019
3.918518	4.901794
3.944885	4.894104
